[2016-09-15 16:12:50,366] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2016-09-15 16:37:17,390] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-29 (state.change.logger)
[2016-09-15 16:37:17,390] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-40 (state.change.logger)
[2016-09-15 16:37:17,390] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-18 (state.change.logger)
[2016-09-15 16:37:17,390] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-7 (state.change.logger)
[2016-09-15 16:37:17,390] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-23 (state.change.logger)
[2016-09-15 16:37:17,390] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-34 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-45 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition PRUEBA-0 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-26 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-15 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-4 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-42 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-20 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-31 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-9 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-12 (state.change.logger)
[2016-09-15 16:37:17,391] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-1 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-17 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-28 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-6 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-39 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-44 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-47 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-36 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-3 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-14 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-25 (state.change.logger)
[2016-09-15 16:37:17,392] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-30 (state.change.logger)
[2016-09-15 16:37:17,393] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-41 (state.change.logger)
[2016-09-15 16:37:17,393] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-22 (state.change.logger)
[2016-09-15 16:37:17,393] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-33 (state.change.logger)
[2016-09-15 16:37:17,393] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-11 (state.change.logger)
[2016-09-15 16:37:17,393] TRACE Controller 1 epoch 2 sending UpdateMetadata request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition __consumer_offsets-0 (state.change.logger)
[2016-09-15 16:37:17,452] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,28] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,452] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,48] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,453] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,5] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,453] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,21] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,453] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,2] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,454] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,18] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,454] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,23] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,454] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,9] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,454] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,39] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,455] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,31] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,455] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,19] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,455] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,10] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,455] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,22] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,456] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,43] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,456] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,40] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,456] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,27] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,457] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,6] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,457] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,1] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,457] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,47] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,457] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,30] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,458] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,42] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,458] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,41] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,459] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [PRUEBA,0] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,459] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,3] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,459] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,13] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,460] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,4] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,460] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,16] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,460] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,46] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,460] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,49] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,461] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,14] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,461] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,45] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,461] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,37] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,461] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,29] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,462] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,20] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,462] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,8] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,462] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,38] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,463] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,7] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,464] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,0] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,464] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,34] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,464] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,33] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,464] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,26] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,465] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,44] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,465] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,32] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,465] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,25] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,465] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,11] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,465] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,36] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,466] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,12] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,466] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,35] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,466] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,15] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,466] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,17] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,466] TRACE Controller 1 epoch 2 changed state of replica 1 for partition [__consumer_offsets,24] from ReplicaDeletionIneligible to OnlineReplica (state.change.logger)
[2016-09-15 16:37:17,468] TRACE Controller 1 epoch 2 sending become-leader LeaderAndIsr request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition [__consumer_offsets,49] (state.change.logger)
[2016-09-15 16:37:17,468] TRACE Controller 1 epoch 2 sending become-leader LeaderAndIsr request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition [__consumer_offsets,38] (state.change.logger)
[2016-09-15 16:37:17,468] TRACE Controller 1 epoch 2 sending become-leader LeaderAndIsr request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition [__consumer_offsets,27] (state.change.logger)
[2016-09-15 16:37:17,468] TRACE Controller 1 epoch 2 sending become-leader LeaderAndIsr request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition [__consumer_offsets,16] (state.change.logger)
[2016-09-15 16:37:17,468] TRACE Controller 1 epoch 2 sending become-leader LeaderAndIsr request (Leader:1,ISR:1,LeaderEpoch:0,ControllerEpoch:1) to broker 1 for partition [__consumer_offsets,19] (state.change.logger)
